"ID","start_age","grid","death_day","death_age"
31594,60,3,10449,88.6274
31595,49,1,10182,76.8959
31596,32,3,18761,83.4
31597,46,1,17846,94.8932
31598,56,1,13543,93.1041
31599,35,2,17453,82.8164
31600,36,3,14504,75.737
31601,60,3,6729,78.4356
31602,82,1,1603,86.3918
31603,53,3,4204,64.5178
31604,50,1,13152,86.0329
31605,65,2,4951,78.5644
31606,67,2,4798,80.1452
31607,64,3,11817,96.3753
31608,59,2,6275,76.1918
31609,44,2,15108,85.3918
31610,62,1,11157,92.5671
31611,33,1,21820,92.7808
31612,45,3,9742,71.6904
31613,74,1,5681,89.5644
31614,48,2,17479,95.8877
31615,36,1,17452,83.8137
31616,59,3,1441,62.9479
31617,43,3,13336,79.537
31618,72,2,2243,78.1452
31619,37,3,4186,48.4685
31620,67,2,321,67.8795
31621,79,1,1909,84.2301
31622,31,3,22174,91.7507
31623,33,3,20125,88.137
31624,38,1,16688,83.7205
31625,74,1,3253,82.9123
31626,33,1,24746,100.7973
31627,78,1,6999,97.1753
31628,58,1,8747,81.9644
31629,62,1,7563,82.7205
31630,60,2,17422,107.7315
31631,62,2,6418,79.5836
31632,53,3,7883,74.5973
31633,38,1,14706,78.2904
31634,54,3,828,56.2685
31635,45,2,13353,81.5836
31636,33,3,21798,92.7205
31637,69,1,9824,95.9151
31638,43,2,19596,96.6877
31639,51,2,6952,70.0466
31640,64,3,4293,75.7616
31641,83,2,565,84.5479
31642,60,3,4665,72.7808
31643,86,1,484,87.326
31644,62,2,5328,76.5973
31645,60,2,9897,87.1151
31646,52,1,8559,75.4493
31647,45,3,17258,92.2822
31648,63,3,8972,87.5808
31649,59,3,6095,75.6986
31650,53,2,4135,64.3288
31651,68,3,5121,82.0301
31652,78,1,6279,95.2027
31653,81,2,6142,97.8274
31654,52,2,12104,85.1616
31655,45,2,17511,92.9753
31656,67,1,4235,78.6027
31657,50,3,9317,75.526
31658,42,3,13815,79.8493
31659,61,1,4303,72.789
31660,64,1,6911,82.9342
31661,58,2,6934,76.9973
31662,45,1,13232,81.2521
31663,41,3,15508,83.4877
31664,72,1,5722,87.6767
31665,56,3,9269,81.3945
31666,44,2,1647,48.5123
31667,48,1,12560,82.411
31668,43,2,14058,81.5151
31669,78,3,7093,97.4329
31670,40,1,10298,68.2137
31671,53,3,15526,95.537
31672,46,1,7676,67.0301
31673,33,3,10754,62.463
31674,61,1,310,61.8493
31675,86,1,682,87.8685
31676,52,1,17983,101.2685
31677,34,3,18186,83.8247
31678,79,1,5259,93.4082
31679,34,2,15766,77.1945
31680,35,1,5843,51.0082
31681,60,3,4910,73.4521
31682,45,2,13128,80.9671
31683,50,2,8965,74.5616
31684,50,1,6130,66.7945
31685,37,2,11757,69.211
31686,71,2,4212,82.5397
31687,53,2,6826,71.7014
31688,86,2,859,88.3534
31689,48,2,6902,66.9096
31690,30,1,10197,57.937
31691,32,3,22576,93.8521
31692,53,1,12409,86.9973
31693,59,2,5751,74.7562
31694,51,1,3191,59.7425
31695,78,1,3652,88.0055
31696,79,1,2938,87.0493
31697,70,1,7355,90.1507
31698,60,3,6246,77.1123
31699,72,2,5166,86.1534
31700,75,1,3514,84.6274
31701,65,3,8888,89.3507
31702,69,3,2410,75.6027
31703,58,2,12801,93.0712
31704,59,1,4722,71.937
31705,51,3,3522,60.6493
31706,39,3,19754,93.1205
31707,34,1,21364,92.5315
31708,54,3,524,55.4356
31709,37,3,16246,81.5096
31710,57,3,16109,101.1342
31711,56,2,12870,91.2603
31712,89,1,1586,93.3452
31713,31,1,22201,91.8247
31714,62,3,6953,81.0493
31715,54,1,12385,87.9315
31716,42,3,2635,49.2192
31717,44,3,2830,51.7534
31718,46,2,7849,67.5041
31719,83,3,2175,88.9589
31720,51,2,13106,86.9068
31721,77,1,3977,87.8959
31722,59,3,6619,77.1342
31723,46,2,2555,53
31724,32,1,19558,85.5836
31725,63,1,4564,75.5041
31726,45,3,3043,53.337
31727,32,3,20617,88.4849
31728,48,1,7562,68.7178
31729,34,1,11335,65.0548
31730,61,3,9204,86.2164
31731,69,2,4859,82.3123
31732,32,3,21520,90.9589
31733,56,1,4755,69.0274
31734,36,2,9600,62.3014
31735,37,1,18164,86.7644
31736,36,2,13184,72.1205
31737,63,1,8519,86.3397
31738,53,3,5640,68.4521
31739,61,1,5766,76.7973
31740,65,3,6583,83.0356
31741,53,1,10303,81.2274
31742,52,2,11305,82.9726
31743,63,2,8476,86.2219
31744,43,3,8629,66.6411
31745,39,3,15879,82.5041
31746,78,3,927,80.5397
31747,44,2,9267,69.389
31748,38,3,22106,98.5644
31749,41,3,16338,85.7616
31750,38,2,19480,91.3699
31751,47,2,9354,72.6274
31752,88,2,3770,98.3288
31753,62,3,1413,65.8712
31754,64,1,2590,71.0959
31755,59,2,13583,96.2137
31756,47,2,19747,101.1014
31757,30,1,17917,79.0877
31758,58,3,1686,62.6192
31759,53,3,13093,88.8712
31760,83,2,1891,88.1808
31761,61,1,10326,89.2904
31762,34,2,16464,79.1068
31763,66,2,5336,80.6192
31764,63,3,8869,87.2986
31765,85,3,2829,92.7507
31766,70,2,9108,94.9534
31767,62,1,3868,72.5973
31768,40,2,21443,98.7479
31769,31,3,16298,75.6521
31770,70,3,932,72.5534
31771,51,1,8920,75.4384
31772,32,2,8445,55.137
31773,32,2,10192,59.9233
31774,41,1,17954,90.189
31775,84,2,1446,87.9616
31776,64,1,9731,90.6603
31777,86,1,1267,89.4712
31778,87,3,2035,92.5753
31779,69,1,10607,98.0603
31780,85,1,2763,92.5699
31781,38,1,18810,89.5342
31782,31,3,20437,86.9918
31783,42,2,11304,72.9699
31784,81,2,1191,84.263
31785,76,2,5562,91.2384
31786,51,3,7859,72.5315
31787,36,2,16466,81.1123
31788,38,2,16101,82.1123
31789,60,1,14725,100.3425
31790,44,1,15109,85.3945
31791,57,1,14622,97.0603
31792,66,3,3792,76.389
31793,79,3,4305,90.7945
31794,41,3,13315,77.4795
31795,39,1,12292,72.6767
31796,49,3,13370,85.6301
31797,44,3,14578,83.9397
31798,54,3,1238,57.3918
31799,71,2,2614,78.1616
31800,86,2,5799,101.8877
31801,37,2,13767,74.7178
31802,46,3,8936,70.4822
31803,50,3,6608,68.1041
31804,39,1,19906,93.537
31805,58,3,10735,87.411
31806,31,2,22105,91.5616
31807,37,1,20553,93.3096
31808,50,2,2484,56.8055
31809,35,3,19701,88.9753
31810,75,2,1253,78.4329
31811,79,1,2708,86.4192
31812,34,2,19008,86.0767
31813,51,3,13121,86.9479
31814,49,3,15462,91.3616
31815,52,3,18540,102.7945
31816,44,1,6302,61.2658
31817,84,3,362,84.9918
31818,55,1,14091,93.6055
31819,43,3,18057,92.4712
31820,51,3,9486,76.989
31821,78,1,2852,85.8137
31822,46,3,10555,74.9178
31823,33,2,17553,81.0904
31824,47,2,16437,92.0329
31825,57,1,13126,92.9616
31826,76,2,1775,80.863
31827,38,3,4987,51.663
31828,58,2,10831,87.674
31829,34,1,20871,91.1808
31830,43,1,17537,91.0466
31831,59,2,13423,95.7753
31832,37,1,14334,76.2712
31833,76,1,6808,94.6521
31834,89,1,1206,92.3041
31835,60,2,5159,74.1342
31836,37,3,15290,78.8904
31837,40,1,24410,106.8767
31838,42,2,8661,65.7288
31839,36,1,14535,75.8219
31840,66,3,9957,93.2795
31841,32,3,20454,88.0384
31842,50,2,18878,101.7205
31843,63,1,4356,74.9342
31844,54,1,9856,81.0027
31845,48,3,11218,78.7342
31846,63,2,10336,91.3178
31847,61,3,6333,78.3507
31848,64,2,7000,83.1781
31849,83,2,1448,86.9671
31850,68,2,5378,82.7342
31851,70,3,3344,79.1616
31852,43,1,14515,82.7671
31853,30,3,22393,91.3507
31854,49,2,11180,79.6301
31855,39,3,12661,73.6877
31856,34,2,16723,79.8164
31857,61,2,10802,90.5945
31858,71,3,7797,92.3616
31859,54,3,10035,81.4932
31860,44,3,18510,94.7123
31861,50,2,11369,81.1479
31862,62,1,9241,87.3178
31863,33,1,23152,96.4301
31864,72,1,5595,87.3288
31865,77,1,5282,91.4712
31866,46,1,8544,69.4082
31867,46,2,8143,68.3096
31868,47,1,15448,89.3233
31869,52,1,14438,91.5562
31870,33,3,5957,49.3205
31871,77,2,4351,88.9205
31872,50,3,12616,84.5644
31873,32,3,8339,54.8466
31874,43,1,12421,77.0301
31875,42,3,12917,77.389
31876,51,2,7150,70.589
31877,51,1,6988,70.1452
31878,74,1,8656,97.7151
31879,35,1,21733,94.5425
31880,39,1,20920,96.3151
31881,34,1,7036,53.2767
31882,54,3,2353,60.4466
31883,43,2,9133,68.0219
31884,34,2,17065,80.7534
31885,43,3,16951,89.4411
31886,64,3,9308,89.5014
31887,53,3,9394,78.737
31888,52,1,16777,97.9644
31889,47,2,8996,71.6466
31890,72,2,6995,91.1644
31891,57,1,7833,78.4603
31892,54,1,3154,62.6411
31893,80,3,6205,97
31894,31,3,19156,83.4822
31895,84,1,1989,89.4493
31896,61,1,6583,79.0356
31897,38,3,22537,99.7452
31898,47,3,7989,68.8877
31899,40,2,12247,73.5534
31900,33,1,17022,79.6356
31901,53,3,13451,89.8521
31902,52,3,12566,86.4274
31903,81,3,3,81.0082
31904,67,2,4178,78.4466
31905,66,3,7658,86.9808
31906,85,2,1411,88.8658
31907,53,1,7490,73.5205
31908,71,3,6170,87.9041
31909,39,2,13819,76.8603
31910,72,3,5799,87.8877
31911,83,3,202,83.5534
31912,69,2,7852,90.5123
31913,38,3,18025,87.3836
31914,66,1,4204,77.5178
31915,45,3,18844,96.6274
31916,64,1,9936,91.2219
31917,35,2,14206,73.9205
31918,34,1,23284,97.7918
31919,55,3,6936,74.0027
31920,56,1,4098,67.2274
31921,87,2,3175,95.6986
31922,54,3,10375,82.4247
31923,77,2,8377,99.9507
31924,81,3,1622,85.4438
31925,58,1,12758,92.9534
31926,48,3,7683,69.0493
31927,56,2,11904,88.6137
31928,64,1,8996,88.6466
31929,33,3,15003,74.1041
31930,74,1,2782,81.6219
31931,58,2,4924,71.4904
31932,60,2,1957,65.3616
31933,78,3,5928,94.2411
31934,71,2,5286,85.4822
31935,63,2,1831,68.0164
31936,84,1,3770,94.3288
31937,49,1,9012,73.6904
31938,77,1,4991,90.674
31939,69,2,2300,75.3014
31940,60,1,5380,74.7397
31941,52,3,17765,100.6712
31942,35,1,22137,95.6493
31943,53,1,10770,82.5068
31944,41,1,15423,83.2548
31945,65,2,4219,76.5589
31946,53,3,16398,97.926
31947,36,3,8158,58.3507
31948,65,1,1125,68.0822
31949,58,3,13359,94.6
31950,66,1,8520,89.3425
31951,33,2,2263,39.2
31952,51,3,12591,85.4959
31953,89,2,540,90.4795
31954,68,1,6948,87.0356
31955,56,2,8848,80.2411
31956,72,3,5262,86.4164
31957,33,2,17687,81.4575
31958,43,1,14198,81.8986
31959,35,2,21793,94.7068
31960,54,3,9339,79.5863
31961,69,3,8264,91.6411
31962,33,2,19452,86.2932
31963,31,3,23647,95.7863
31964,62,3,12637,96.6219
31965,38,2,16345,82.7808
31966,70,3,3710,80.1644
31967,42,1,12142,75.2658
31968,41,1,15853,84.4329
31969,38,2,18397,88.4027
31970,78,1,7858,99.5288
31971,74,1,1303,77.5699
31972,57,1,11093,87.3918
31973,43,1,13428,79.789
31974,74,2,7038,93.2822
31975,37,2,16658,82.6384
31976,40,2,15081,81.3178
31977,68,2,3007,76.2384
31978,32,1,16745,77.8767
31979,78,2,5671,93.537
31980,43,1,19234,95.6959
31981,81,3,2327,87.3753
31982,45,1,18850,96.6438
31983,61,2,2055,66.6301
31984,42,3,16620,87.5342
31985,72,3,1555,76.2603
31986,55,1,6402,72.5397
31987,74,3,3068,82.4055
31988,74,2,9495,100.0137
31989,38,2,15889,81.5315
31990,85,1,4542,97.4438
31991,42,2,12220,75.4795
31992,80,3,275,80.7534
31993,49,3,5759,64.7781
31994,45,1,7032,64.2658
31995,55,1,8482,78.2384
31996,53,1,11895,85.589
31997,44,3,16858,90.1863
31998,49,1,12544,83.3671
31999,74,2,6297,91.2521
32000,74,2,50,74.137
32001,36,2,20501,92.1671
32002,63,1,13178,99.1041
32003,34,1,20920,91.3151
32004,83,2,1099,86.011
32005,75,1,4467,87.2384
32006,49,1,14269,88.0932
32007,70,1,5203,84.2548
32008,51,3,13295,87.4247
32009,39,1,20401,94.8932
32010,45,3,17666,93.4
32011,58,2,7181,77.674
32012,31,2,12114,64.189
32013,48,2,22605,109.9315
32014,88,3,3011,96.2493
32015,70,2,4186,81.4685
32016,31,2,13870,69
32017,42,2,15458,84.3507
32018,44,1,10343,72.337
32019,37,1,16027,80.9096
32020,42,2,11321,73.0164
32021,83,2,380,84.0411
32022,30,3,21721,89.5096
32023,63,3,9882,90.074
32024,33,3,15090,74.3425
32025,56,2,7666,77.0027
32026,50,3,13942,88.1973
32027,81,3,780,83.137
32028,55,1,12890,90.3151
32029,45,3,9973,72.3233
32030,30,3,18312,80.1699
32031,67,2,4023,78.0219
32032,71,1,7232,90.8137
32033,39,2,8016,60.9616
32034,33,1,13744,70.6548
32035,45,1,16792,91.0055
32036,38,1,12401,71.9753
32037,80,1,5086,93.9342
32038,43,2,10574,71.9699
32039,40,3,20492,96.1425
32040,57,1,11876,89.537
32041,65,1,2396,71.5644
32042,41,1,18433,91.5014
32043,38,2,23492,102.3616
32044,69,3,3520,78.6438
32045,73,3,7370,93.1918
32046,63,1,3995,73.9452
32047,65,1,4875,78.3562
32048,34,2,24169,100.2164
32049,31,3,18974,82.9836
32050,39,3,12136,72.2493
32051,32,2,17482,79.8959
32052,31,3,17670,79.411
32053,69,1,1981,74.4274
32054,46,3,5279,60.463
32055,37,3,18907,88.8
32056,70,3,2951,78.0849
32057,73,3,345,73.9452
32058,44,3,3094,52.4767
32059,30,3,25668,100.3233
32060,49,1,7339,69.1068
32061,89,3,3864,99.5863
32062,36,3,7951,57.7836
32063,50,1,11603,81.789
32064,33,2,15874,76.4904
32065,68,3,3448,77.4466
32066,48,1,13804,85.8192
32067,35,1,11931,67.6877
32068,42,1,13583,79.2137
32069,80,1,6160,96.8767
32070,36,1,10614,65.0795
32071,64,2,1778,68.8712
32072,55,2,1251,58.4274
32073,46,2,12865,81.2466
32074,30,1,17931,79.126
32075,30,2,22702,92.1973
32076,38,1,17805,86.7808
32077,40,3,15829,83.3671
32078,69,2,2507,75.8685
32079,49,1,7375,69.2055
32080,53,1,11557,84.663
32081,38,1,16619,83.5315
32082,80,3,5988,96.4055
32083,63,3,3016,71.263
32084,64,3,5689,79.5863
32085,30,3,9354,55.6274
32086,36,1,16550,81.3425
32087,56,3,7134,75.5452
32088,58,3,5662,73.5123
32089,40,3,21829,99.8055
32090,57,3,10405,85.5068
32091,54,2,15036,95.1945
32092,80,3,24,80.0658
32093,40,3,8612,63.5945
32094,53,3,5865,69.0685
32095,60,3,10411,88.5233
32096,69,3,8358,91.8986
32097,78,3,6941,97.0164
32098,57,1,12652,91.663
32099,71,1,5994,87.4219
32100,48,3,21129,105.8877
32101,34,3,7660,54.9863
32102,75,2,7694,96.0795
32103,56,1,9195,81.1918
32104,35,3,15240,76.7534
32105,60,3,9621,86.3589
32106,33,2,24662,100.5671
32107,56,2,10359,84.3808
32108,43,1,16562,88.3753
32109,79,2,3022,87.2795
32110,57,3,8802,81.1151
32111,41,1,20483,97.1178
32112,35,3,8731,58.9205
32113,46,2,16377,90.8685
32114,34,2,15565,76.6438
32115,46,2,14595,85.9863
32116,46,3,3973,56.8849
32117,58,3,6734,76.4493
32118,79,2,6364,96.4356
32119,41,1,18892,92.7589
32120,83,2,6349,100.3945
32121,46,3,14905,86.8356
32122,82,1,1663,86.5562
32123,86,1,874,88.3945
32124,38,2,11618,69.8301
32125,82,2,3273,90.9671
32126,52,2,11341,83.0712
32127,66,1,6581,84.0301
32128,62,1,668,63.8301
32129,47,1,6220,64.0411
32130,53,1,10709,82.3397
32131,51,3,7993,72.8986
32132,75,1,4108,86.2548
32133,38,1,16016,81.8795
32134,78,1,239,78.6548
32135,39,1,17440,86.7808
32136,75,2,1563,79.2822
32137,76,1,2301,82.3041
32138,34,1,22787,96.4301
32139,70,1,4739,82.9836
32140,62,2,7442,82.389
32141,31,1,19843,85.3644
32142,41,3,22070,101.4658
32143,62,3,6786,80.5918
32144,41,2,17209,88.1479
32145,87,1,2511,93.8795
32146,50,2,10218,77.9945
32147,47,3,17465,94.8493
32148,70,2,1352,73.7041
32149,57,2,8064,79.0932
32150,71,3,6230,88.0685
32151,64,2,2456,70.7288
32152,73,2,6778,91.5699
32153,52,1,13179,88.1068
32154,36,3,17671,84.4137
32155,40,3,17688,88.4603
32156,74,1,6669,92.2712
32157,40,3,11893,72.5836
32158,47,3,7092,66.4301
32159,61,3,11366,92.1397
32160,55,1,10060,82.5616
32161,36,1,22652,98.0603
32162,45,2,10730,74.3973
32163,77,2,1150,80.1507
32164,43,3,21155,100.9589
32165,65,3,9790,91.8219
32166,64,2,10083,91.6247
32167,68,1,11548,99.6384
32168,86,2,2311,92.3315
32169,58,2,5394,72.7781
32170,41,2,17061,87.7425
32171,69,3,5391,83.7699
32172,51,3,17694,99.4767
32173,89,2,5437,103.8959
32174,40,1,14742,80.389
32175,62,2,5909,78.189
32176,78,3,1104,81.0247
32177,46,2,10661,75.2082
32178,58,3,11513,89.5425
32179,43,2,3881,53.6329
32180,60,1,3342,69.1562
32181,85,3,1715,89.6986
32182,48,2,11332,79.0466
32183,49,1,13072,84.8137
32184,45,3,19071,97.2493
32185,61,2,4396,73.0438
32186,50,3,14566,89.9068
32187,42,2,9745,68.6986
32188,39,2,18039,88.4219
32189,37,2,14809,77.5726
32190,31,3,20022,85.8548
32191,43,1,11531,74.5918
32192,41,3,12586,75.4822
32193,61,2,10922,90.9233
32194,47,2,14282,86.1288
32195,31,2,12506,65.263
32196,44,3,8114,66.2301
32197,41,2,17001,87.5781
32198,69,3,1451,72.9753
32199,58,1,10204,85.9562
32200,39,1,11854,71.4767
32201,39,1,16477,84.1425
32202,53,3,7357,73.1562
32203,66,3,1757,70.8137
32204,75,2,3534,84.6822
32205,52,1,3109,60.5178
32206,31,2,18860,82.6712
32207,36,3,21160,93.9726
32208,35,3,12372,68.8959
32209,69,2,3565,78.7671
32210,31,2,18285,81.0959
32211,58,3,5699,73.6137
32212,71,3,4573,83.5288
32213,57,1,8996,81.6466
32214,41,3,19879,95.463
32215,79,3,493,80.3507
32216,53,2,12094,86.1342
32217,33,2,18886,84.7425
32218,57,2,10211,84.9753
32219,30,1,17005,76.589
32220,34,3,14743,74.3918
32221,85,2,3904,95.6959
32222,32,2,21955,92.1507
32223,60,1,2256,66.1808
32224,31,3,8342,53.8548
32225,56,1,6444,73.6548
32226,47,3,3128,55.5699
32227,50,3,6759,68.5178
32228,42,2,9079,66.874
32229,71,3,6603,89.0904
32230,48,1,10580,76.9863
32231,75,2,4072,86.1562
32232,59,2,2169,64.9425
32233,33,1,20743,89.8301
32234,33,2,16182,77.3342
32235,38,3,16704,83.7644
32236,55,2,12716,89.8384
32237,85,2,6902,103.9096
32238,76,1,4480,88.274
32239,36,3,7585,56.7808
32240,56,3,11051,86.2767
32241,44,3,13187,80.1288
32242,44,3,12411,78.0027
32243,73,1,356,73.9753
32244,81,1,198,81.5425
32245,42,1,5329,56.6
32246,58,3,9884,85.0795
32247,82,2,511,83.4
32248,36,1,19774,90.1753
32249,45,3,9178,70.1452
32250,66,1,5329,80.6
32251,42,2,18709,93.2575
32252,42,3,17953,91.1863
32253,68,1,6140,84.8219
32254,42,2,19029,94.1342
32255,31,3,16800,77.0274
32256,64,3,2324,70.3671
32257,53,3,5485,68.0274
32258,85,3,6594,103.0658
32259,45,3,2136,50.8521
32260,62,3,6707,80.3753
32261,74,2,5072,87.8959
32262,88,1,4623,100.6658
32263,36,3,22860,98.6301
32264,72,1,6313,89.2959
32265,44,1,16458,89.0904
32266,57,2,8451,80.1534
32267,61,3,9169,86.1205
32268,60,1,7374,80.2027
32269,55,2,11080,85.3562
32270,55,2,9977,82.3342
32271,42,1,4376,53.989
32272,58,3,6736,76.4548
32273,33,3,13772,70.7315
32274,77,3,7558,97.7068
32275,44,3,10324,72.2849
32276,32,1,22716,94.2356
32277,70,2,7454,90.4219
32278,69,2,4112,80.2658
32279,87,2,2321,93.3589
32280,53,2,7920,74.6986
32281,57,1,2982,65.1699
32282,79,2,2723,86.4603
32283,32,2,19283,84.8301
32284,41,2,17891,90.0164
32285,33,3,7982,54.8685
32286,54,1,11746,86.1808
32287,47,3,13967,85.2658
32288,62,2,3135,70.589
32289,53,1,8257,75.6219
32290,33,1,19201,85.6055
32291,46,2,14343,85.2959
32292,55,1,4014,65.9973
32293,52,3,11892,84.5808
32294,68,2,1785,72.8904
32295,87,2,795,89.1781
32296,85,1,2399,91.5726
32297,36,3,18105,85.6027
32298,70,2,10565,98.9452
32299,39,1,16696,84.7425
32300,74,1,6013,90.474
32301,70,1,9434,95.8466
32302,88,3,3471,97.5096
32303,62,3,12956,97.4959
32304,53,2,12870,88.2603
32305,59,2,9193,84.1863
32306,60,1,10310,88.2466
32307,89,1,291,89.7973
32308,76,3,1559,80.2712
32309,46,1,12201,79.4274
32310,50,1,6219,67.0384
32311,42,3,18753,93.3781
32312,74,2,4353,85.926
32313,80,1,464,81.2712
32314,35,1,18193,84.8438
32315,33,3,7547,53.6767
32316,78,2,7451,98.4137
32317,42,3,19292,94.8548
32318,51,3,531,52.4548
32319,70,2,4244,81.6274
32320,41,3,10745,70.4384
32321,54,2,10433,82.5836
32322,40,3,18021,89.3726
32323,66,2,8455,89.1644
32324,76,1,3571,85.7836
32325,69,1,4355,80.9315
32326,75,2,5224,89.3123
32327,64,1,8992,88.6356
32328,45,2,2225,51.0959
32329,68,1,10251,96.0849
32330,65,3,12444,99.0932
32331,42,2,4891,55.4
32332,88,2,829,90.2712
32333,49,3,12710,83.8219
32334,48,2,14241,87.0164
32335,63,1,12165,96.3288
32336,51,2,12318,84.7479
32337,70,2,3361,79.2082
32338,30,3,17167,77.0329
32339,90,1,4393,102.0356
32340,57,3,4305,68.7945
32341,65,3,7596,85.811
32342,42,2,12989,77.5863
32343,41,3,13888,79.0493
32344,77,3,3710,87.1644
32345,57,1,606,58.6603
32346,43,3,12089,76.1205
32347,34,3,21177,92.0192
32348,78,2,691,79.8932
32349,69,1,10168,96.8575
32350,75,3,1274,78.4904
32351,61,1,6261,78.1534
32352,43,3,12054,76.0247
32353,63,2,8447,86.1425
32354,74,1,4846,87.2767
32355,75,2,191,75.5233
32356,82,2,875,84.3973
32357,60,2,4221,71.5644
32358,69,3,6876,87.8384
32359,45,3,8585,68.5205
32360,85,3,1231,88.3726
32361,75,1,1692,79.6356
32362,77,1,3443,86.4329
32363,51,1,8344,73.8603
32364,59,1,12521,93.3041
32365,34,2,13717,71.5808
32366,30,2,19419,83.2027
32367,59,2,4450,71.1918
32368,36,2,12257,69.5808
32369,41,1,13120,76.9452
32370,42,2,12563,76.4192
32371,70,2,3048,78.3507
32372,37,2,18078,86.5288
32373,83,2,119,83.326
32374,80,3,973,82.6658
32375,38,2,19147,90.4575
32376,71,2,2100,76.7534
32377,43,1,13912,81.1151
32378,45,3,20028,99.8712
32379,36,1,19762,90.1425
32380,65,2,4893,78.4055
32381,34,3,20933,91.3507
32382,71,1,3207,79.7863
32383,42,2,16417,86.9781
32384,69,3,6348,86.3918
32385,30,3,15457,72.3479
32386,56,3,5440,70.9041
32387,59,1,2149,64.8877
32388,59,3,3068,67.4055
32389,61,2,6058,77.5973
32390,88,2,3708,98.1589
32391,54,3,11609,85.8055
32392,61,2,9825,87.9178
32393,62,2,3512,71.6219
32394,38,2,18027,87.389
32395,67,1,5406,81.811
32396,84,3,1654,88.5315
32397,41,3,14408,80.474
32398,48,2,3143,56.611
32399,67,2,5101,80.9753
32400,33,3,17622,81.2795
32401,63,3,3820,73.4658
32402,60,3,14287,99.1425
32403,50,2,13657,87.4164
32404,76,3,5760,91.7808
32405,75,1,969,77.6548
32406,55,3,12823,90.1315
32407,72,2,4646,84.7288
32408,59,3,8686,82.7973
32409,36,2,23702,100.937
32410,46,1,11609,77.8055
32411,67,2,1609,71.4082
32412,58,1,10752,87.4575
32413,30,1,4278,41.7205
32414,47,2,16474,92.1342
32415,38,3,17105,84.863
32416,59,3,771,61.1123
32417,36,1,14153,74.7753
32418,63,1,8989,87.6274
32419,72,2,8251,94.6055
32420,69,1,5393,83.7753
32421,76,3,5053,89.8438
32422,48,3,9570,74.2192
32423,53,1,6110,69.7397
32424,51,2,12063,84.0493
32425,38,1,20816,95.0301
32426,38,3,16654,83.6274
32427,70,3,127,70.3479
32428,61,3,4971,74.6192
32429,53,3,9563,79.2
32430,44,1,13293,80.4192
32431,33,2,12853,68.2137
32432,46,3,13799,83.8055
32433,73,1,8000,94.9178
32434,57,1,13374,93.6411
32435,72,3,7113,91.4877
32436,31,3,14060,69.5205
32437,59,1,10359,87.3808
32438,74,3,1179,77.2301
32439,78,2,6095,94.6986
32440,35,1,15779,78.2301
32441,81,2,2218,87.0767
32442,69,2,5048,82.8301
32443,87,3,2404,93.5863
32444,46,3,14648,86.1315
32445,74,3,5496,89.0575
32446,78,2,2613,85.1589
32447,81,1,281,81.7699
32448,64,1,9585,90.2603
32449,48,3,12592,82.4986
32450,53,3,12343,86.8164
32451,81,1,779,83.1342
32452,53,1,13713,90.5699
32453,37,2,14967,78.0055
32454,49,3,11719,81.1068
32455,84,1,5236,98.3452
32456,87,3,4947,100.5534
32457,46,3,21535,105
32458,81,2,3091,89.4685
32459,34,2,21638,93.2822
32460,53,3,14120,91.6849
32461,38,3,15749,81.1479
32462,45,2,11827,77.4027
32463,51,2,12931,86.4274
32464,44,2,14975,85.0274
32465,31,1,13159,67.0521
32466,35,1,17311,82.4274
32467,68,3,9861,95.0164
32468,49,1,15020,90.1507
32469,77,2,1783,81.8849
32470,54,3,12504,88.2575
32471,32,3,4352,43.9233
32472,57,1,10360,85.3836
32473,84,1,1539,88.2164
32474,30,1,8398,53.0082
32475,81,1,831,83.2767
32476,60,3,2162,65.9233
32477,47,1,16766,92.9342
32478,52,2,11022,82.1973
32479,63,2,1890,68.1781
32480,33,1,25186,102.0027
32481,38,1,18284,88.0932
32482,38,2,20402,93.8959
32483,44,1,16430,89.0137
32484,54,1,15503,96.474
32485,60,2,10045,87.5205
32486,60,2,8194,82.4493
32487,72,2,7467,92.4575
32488,36,2,8271,58.6603
32489,41,3,5385,55.7534
32490,35,3,19848,89.3781
32491,49,3,10184,76.9014
32492,73,3,4778,86.0904
32493,66,2,8807,90.1288
32494,48,1,14690,88.2466
32495,60,2,8425,83.0822
32496,76,3,6801,94.6329
32497,50,1,11515,81.5479
32498,72,2,7427,92.3479
32499,44,2,15192,85.6219
32500,53,2,13854,90.9562
32501,38,2,3907,48.7041
32502,33,1,17072,79.7726
32503,37,3,14311,76.2082
